"xlong","ylat","t_cap"
-102.44019,30.9649,660
-102.44269,30.9651,660
-102.42689,30.94239,660
-102.37428,30.95327,660
-102.44649,30.9645,660
-102.43569,30.9677,660
-102.37409,30.95939,660
-102.42189,30.95379,660
-102.41599,30.9764,660
-102.41309,30.9772,660
-102.38059,30.9562,660
-102.40209,30.95099,660
-102.44929,30.96359,660
-102.43219,30.9611,660
-102.37499,30.9589,660
-102.41779,30.973,660
-102.42599,30.9427,660
-102.36949,30.9674,660
-102.36769,30.9654,660
-102.37239,30.9603,660
-102.41909,30.9546,660
-102.38979,30.97339,660
-102.39599,30.9707,660
-102.42099,30.96969,660
-102.37339,30.9537,660
-102.39509,30.971,660
-102.37579,30.9584,660
-102.42839,30.9618,660
-102.42169,30.9688,660
-102.37039,30.9626,660
-102.37249,30.9541,660
-102.39579,30.95099,660
-102.43829,30.9659,660
-102.38479,30.9561,660
-102.38889,30.9738,660
-102.36689,30.96849,660
-102.39389,30.95149,660
-102.41119,30.9778,660
-102.39979,30.96989,660
-102.40499,30.9504,660
-102.37879,30.957,660
-102.43029,30.9614,660
-102.36529,30.96689,660
-102.41509,30.97669,660
-102.39409,30.9714,660
-102.42279,30.9658,660
-102.42309,30.9455,660
-102.40479,30.9716,660
-102.39689,30.9705,660
-102.44359,30.9649,660
-102.36879,30.9679,660
-102.39999,30.9511,660
-102.37789,30.95729,660
-102.39129,30.953,660
-102.39489,30.9512,660
-102.41359,30.95309,660
-102.39789,30.9703,660
-102.36849,30.9649,660
-102.40319,30.971,660
-102.41939,30.97129,660
-102.38699,30.9553,660
-102.36929,30.9644,660
-102.41449,30.9528,660
-102.43649,30.967,660
-102.40099,30.95099,660
-102.43489,30.9684,660
-102.39069,30.973,660
-102.40399,30.9506,660
-102.36449,30.9674,660
-102.3766,30.9575,660
-102.42929,30.96149,660
-102.39239,30.9722,660
-102.4279,30.9421,660
-102.36989,30.9635,660
-102.44459,30.96479,660
-102.42379,30.94449,660
-102.37329,30.95989,660
-102.42009,30.97039,660
-102.39209,30.95219,660
-102.42359,30.9644,660
-102.44849,30.9642,660
-102.36609,30.96639,660
-102.38799,30.9553,660
-102.39299,30.9518,660
-102.43919,30.9654,660
-102.42089,30.9541,660
-102.37969,30.95659,660
-102.4475,30.96429,660
-102.42879,30.9418,660
-102.4456,30.9646,660
-102.38379,30.9562,660
-102.37019,30.9667,660
-102.42179,30.9475,660
-102.36689,30.9659,660
-102.37159,30.9609,660
-102.39899,30.9512,660
-102.41219,30.9775,660
-102.41719,30.974,660
-102.43739,30.9665,660
-102.36779,30.96829,660
-102.41999,30.9544,660
-102.40149,30.97039,660
-102.39879,30.97,660
-102.39679,30.95079,660
-102.3915,30.9726,660
-102.41409,30.977,660
-102.39319,30.97179,660
-102.42449,30.9439,660
-102.42529,30.9432,660
-102.41659,30.9757,660
-102.42239,30.9465,660
-102.41269,30.9534,660
-102.22329,40.051,900
-83.01961,40.82395,
-83.01959,40.82279,100
-115.00658,42.7617,1500
-115.00658,42.76519,1500
-115.00658,42.7548,1500
-114.98639,42.76659,1500
-114.99019,42.7715,1500
-115.00649,42.75829,1500
-115.00649,42.7566,1500
-114.98639,42.76339,1500
-115.00658,42.76349,1500
-114.98639,42.7618,1500
-114.98639,42.765,1500
-114.99149,42.7697,1500
-115.00658,42.76,1500
-115.00658,42.7669,1500
-98.91998,33.12773,2820
-98.88239,33.15965,2820
-98.80911,33.12734,2820
-98.8358,33.09865,2820
-98.86601,33.14122,2820
-98.87463,33.11179,2820
-98.86032,33.16374,2820
-98.84597,33.12089,2820
-98.86195,33.13343,2820
-98.83602,33.16873,2820
-98.83243,33.13193,2820
-98.80943,33.11163,2820
-98.91949,33.07894,2820
-98.81104,33.18117,2820
-98.88079,33.12641,2820
-98.90273,33.08809,2820
-98.90225,33.1164,2820
-98.92741,33.09655,2820
-98.89074,33.12733,2820
-98.82349,33.1475,2820
-98.81858,33.10502,2820
-98.86607,33.1336,2820
-98.88293,33.14999,2820
-98.8157,33.11163,2820
-98.82993,33.11177,2820
-98.93919,33.13018,2820
-98.89678,33.14973,2820
-98.79408,33.17851,2820
-98.83049,33.17836,2820
-98.89184,33.14236,2820
-98.88491,33.11108,2820
-98.87781,33.15932,2820
-98.93877,33.11324,2820
-98.88336,33.12095,2820
-98.84049,33.17456,2820
-98.85223,33.09566,2820
-98.85828,33.11561,2820
-98.90242,33.13944,2820
-98.86133,33.07663,2820
-98.89088,33.14911,2820
-98.89817,33.11988,2820
-98.87351,33.15897,2820
-98.92543,33.11864,2820
-98.87097,33.11692,2820
-98.88314,33.14058,2820
-98.89919,33.10701,2820
-98.80494,33.12626,2820
-98.86011,33.09812,2820
-98.91306,33.07868,2820
-98.92338,33.07521,2820
-98.86628,33.07434,2820
-98.87496,33.13441,2820
-98.84742,33.10457,2820
-98.89735,33.07782,2820
-98.88693,33.14818,2820
-98.83624,33.11154,2820
-98.86668,33.11093,2820
-98.82517,33.17725,2820
-98.83831,33.14081,2820
-98.91924,33.11746,2820
-98.87035,33.13354,2820
-98.87859,33.07421,2820
-98.8486,33.09747,2820
-98.79901,33.13099,2820
-98.89553,33.1086,2820
-98.9201,33.09479,2820
-98.90215,33.09476,2820
-98.84069,33.13299,2820
-98.85899,33.14994,2820
-98.82434,33.15911,2820
-98.81868,33.15637,2820
-98.84452,33.14077,2820
-98.86356,33.16903,2820
-98.8688,33.14959,2820
-98.87504,33.0998,2820
-98.82601,33.11258,2820
-98.86324,33.10501,2820
-98.80259,33.13157,2820
-98.91617,33.09581,2820
-98.87966,33.11149,2820
-98.8877,33.10704,2820
-98.8383,33.1805,2820
-98.85988,33.17077,2820
-98.85347,33.10666,2820
-98.81391,33.13681,2820
-98.82909,33.14633,2820
-98.79928,33.139,2820
-98.84886,33.12622,2820
-98.84118,33.15646,2820
-98.90754,33.09772,2820
-98.92244,33.11166,2820
-98.82858,33.15776,2820
-98.86032,33.1569,2820
-98.83455,33.14184,2820
-98.87456,33.15027,2820
-98.89351,33.13295,2820
-98.89184,33.12008,2820
-98.86643,33.08366,2820
-98.82164,33.12136,2820
-98.85028,33.11066,2820
-98.81155,33.14172,2820
-98.80975,33.16233,2820
-98.82555,33.11961,2820
-98.84008,33.09859,2820
-98.81508,33.12556,2820
-98.83664,33.12935,2820
-98.89603,33.09492,2820
-98.83316,33.10501,2820
-98.83251,33.15762,2820
-98.87077,33.14333,2820
-98.86366,33.14976,2820
-98.85818,33.12853,2820
-98.92379,33.09855,2820
-98.87073,33.0752,2820
-98.88721,33.09932,2820
-98.9334,33.12518,2820
-98.83437,33.18045,2820
-98.87067,33.09984,2820
-98.87656,33.12106,2820
-98.80151,33.18903,2820
-98.846,33.1111,2820
-98.82799,33.16957,2820
-98.87882,33.09863,2820
-98.81841,33.13101,2820
-98.83199,33.17004,2820
-98.86185,33.1199,2820
-98.89237,33.11242,2820
-98.82217,33.17101,2820
-98.92828,33.12811,2820
-98.8953,33.12732,2820
-98.87265,33.0858,2820
-98.90182,33.14976,2820
-98.88332,33.07428,2820
-98.87118,33.12405,2820
-98.84467,33.09449,2820
-98.85317,33.12606,2820
-98.85783,33.10565,2820
-98.80653,33.17954,2820
-98.85734,33.0802,2820
-98.8486,33.14026,2820
-98.90064,33.12597,2820
-98.82876,33.10499,2820
-98.91147,33.09774,2820
-98.88292,33.09956,2820
-98.89073,33.09638,2820
-98.80625,33.19048,2820
-98.8229,33.13208,2820
-98.93045,33.11838,2820
-98.89259,33.07557,2820
-98.88725,33.1402,2820
-98.86425,33.15671,2820
-98.79845,33.1783,2820
-98.89557,33.14079,2820
-98.83792,33.10517,2820
-98.83762,33.15936,2820
-98.86614,33.12007,2820
-98.84574,33.13276,2820
-98.82192,33.11246,2820
-98.84305,33.12553,2820
-98.88751,33.12092,2820
-98.90183,33.07879,2820
-98.879,33.13483,2820
-98.92664,33.10961,2820
-98.82795,33.13177,2820
-98.81404,33.1609,2820
-98.90896,33.08818,2820
-98.92432,33.12746,2820
-98.86118,33.14384,2820
-98.82941,33.12299,2820
-98.89804,33.1331,2820
-98.85331,33.1383,2820
-98.80614,33.13889,2820
-98.88744,33.15989,2820
-98.90234,33.13253,2820
-98.85465,33.11807,2820
-98.87473,33.14325,2820
-98.85618,33.09835,2820
-95.65773,43.40596,2000
-95.65477,43.40595,2000
-83.63913,41.09441,1500
-83.64137,41.0961,1500
-83.64258,41.09766,1500
-83.6366,41.0884,1500
-83.63666,41.09191,1500
-83.63777,41.09307,1500
-76.96765,42.88625,1650
-76.96845,42.88715,1650
-71.27467,40.95659,
-73.56153,40.37385,
-70.88296,41.13092,
-70.83511,40.99793,
-73.58986,40.37198,
-73.25682,40.31521,
-71.01357,40.96062,
-75.45852,36.99486,
-70.94662,41.04691,
-70.85687,41.03164,
-75.21529,36.82247,
-75.21578,36.99554,
-73.34495,40.26398,
-75.4844,36.82167,
-75.48535,36.97311,
-70.97279,41.16262,
-71.27679,41.02414,
-70.97017,41.0961,
-73.55771,40.37366,
-94.35136,41.17557,
-94.39195,41.19251,
-94.34748,41.17539,
-94.3435,41.17577,
-94.60941,41.11044,
-94.61515,41.10287,
-94.62645,41.11299,
-94.61456,41.10936,
-73.3107,44.00279,100
-106.02491,41.56364,
-105.96694,41.62265,
-105.98824,41.56313,
-105.98127,41.64675,
-106.0072,41.55314,
-106.02217,41.56834,
-106.00983,41.56295,
-106.00771,41.54805,
-105.99338,41.56726,
-106.01244,41.5719,
-78.24123,42.51625,
-78.28546,42.46114,
-78.26498,42.47355,
-78.30785,42.51988,
-78.23787,42.43243,
-78.29967,42.47234,
-78.29873,42.46582,
-78.25582,42.452,
-78.30068,42.4321,
-78.23045,42.49612,
-78.27699,42.5013,
-78.2595,42.43895,
-78.88322,39.61657,
-78.27473,42.43981,
-78.24359,42.51961,
-78.2975,42.47695,
-78.24397,42.51159,
-78.27882,42.45058,
-78.28053,42.48867,
-78.26791,42.43192,
-78.27366,42.49796,
-78.25877,42.48274,
-78.29903,42.42386,
-78.28341,42.3988,
-78.28336,42.49429,
-78.25508,42.45502,
-78.27146,42.43605,
-78.2612,42.51807,
-78.2938,42.41369,
-78.27602,42.44369,
-78.28548,42.46488,
-78.30202,42.4282,
-78.28287,42.48368,
-78.25523,42.48706,
-101.335,35.00525,
-101.32583,35.09576,
-94.81407,41.69819,
-94.81153,41.75664,
-94.74711,41.73708,
-94.7535,41.74842,
-94.76027,41.75552,
-94.78925,41.69737,
-94.82235,41.69786,
-87.25382,40.53913,
-163.15866,59.87309,
-163.15741,59.87291,
-162.29088,60.86371,
-161.79051,60.7975,
-163.15627,59.87261,
-163.155,59.87245,
-162.2892,60.86322,
-161.78984,60.79701,
-161.79009,60.79731,
-163.15385,59.87214,
-161.79353,60.79406,
-98.56457,35.77961,
-98.54553,35.79496,
-98.59442,35.78957,
-98.56789,35.77106,
-98.49693,35.79229,
-93.85187,42.19114,
-93.81744,42.17677,
-93.80172,42.17879,
-93.84677,42.19135,
-79.7168,37.70766,
-79.72116,37.70318,
-79.72493,37.69765,
-79.71752,37.70487,
-79.71478,37.71078,
-79.71282,37.71319,
-79.72342,37.70034,
-79.7067,37.72023,
-79.71114,37.71574,
-79.70382,37.72196,
-79.72715,37.69478,
-79.70945,37.71827,
-79.7011,37.72383,
-95.36289,42.85189,
-89.57813,41.25722,
-89.56555,41.22812,
-89.57072,41.25005,
-89.58467,41.21811,
-89.57719,41.23012,
-89.56722,41.24083,
-89.56912,41.22561,
-89.57925,41.26543,
-89.57718,41.22618,
-89.58008,41.24112,
-89.57314,41.23096,
-89.56549,41.24987,
-89.59042,41.2199,
-89.56657,41.24669,
-89.56904,41.23216,
-89.57904,41.24635,
-89.56474,41.24359,
-89.57717,41.22286,
-89.57077,41.23532,
-89.57878,41.23741,
-89.57068,41.25374,
-89.5686,41.23787,
-97.11146,41.20501,
-98.18646,34.96637,
-78.64799,40.69163,
-78.65256,40.65933,
-78.65534,40.70126,
-78.65586,40.72189,
-78.67094,40.71567,
-78.65577,40.70747,
-78.65405,40.65221,
-78.66876,40.70372,
-78.65582,40.71697,
-78.6618,40.68934,
-78.64775,40.68795,
-78.66,40.70954,
-78.71555,40.25659,
-78.65888,40.68202,
-78.66325,40.69812,
-78.68269,40.7216,
-78.65567,40.71129,
-78.71465,40.25916,
-78.65003,40.70175,
-78.66089,40.67325,
-78.66792,40.33168,
-78.66139,40.67756,
-78.71416,40.30594,
-78.65414,40.33001,
-78.7155,40.26187,
-78.66171,40.69362,
-78.65404,40.65588,
-97.46645,26.27176,
-97.48261,26.27138,
-97.48607,26.26955,
-97.47582,26.27525,
-97.51263,25.90194,
-97.47927,26.2734,
-97.45985,26.27629,
-97.4697,26.2696,
-97.46327,26.27425,
-106.20219,41.62893,
-106.32871,41.92362,
-106.29163,41.91399,
-106.20269,41.62215,
-106.20249,41.6256,
-106.19489,41.64964,
-106.32874,41.91595,
-106.35529,41.96302,
-106.34113,41.91999,
-106.20129,41.63603,
-106.25363,41.9194,
-106.19639,41.64594,
-106.19799,41.6429,
-106.20519,41.61863,
-106.20019,41.63946,
-106.18899,41.65533,
-106.25038,41.91705,
-106.24133,41.91637,
-106.20199,41.63241,
-106.20949,41.61142,
-106.34245,41.92694,
-106.34171,41.92334,
-106.27889,41.94161,
-106.20759,41.61506,
-106.32871,41.91995,
-96.83624,46.92191,
-102.01314,34.41843,
-102.03589,34.37495,
-102.10576,34.41333,
-102.0184,34.36405,
-102.02537,34.38942,
-102.00536,34.36399,
-102.00524,34.37828,
-101.99876,34.44747,
-102.00325,34.47149,
-102.07495,34.38989,
-102.02255,34.38073,
-101.99947,34.46663,
-102.11886,34.44377,
-102.03536,34.39941,
-102.04011,34.37878,
-102.0883,34.39023,
-102.10056,34.40881,
-102.11747,34.43076,
-102.00902,34.41301,
-102.07034,34.39374,
-102.02636,34.41865,
-102.02927,34.39787,
-102.06577,34.39365,
-102.02627,34.40785,
-102.0304,34.38429,
-102.10549,34.42915,
-102.13975,34.43856,
-102.02296,34.36406,
-102.01719,34.42231,
-102.01785,34.38933,
-102.14566,34.44405,
-102.03545,34.38415,
-102.09892,34.434,
-102.09213,34.42882,
-102.00447,34.41303,
-102.13302,34.44405,
-102.06384,34.40439,
-102.09956,34.44281,
-102.03988,34.38966,
-102.07462,34.3996,
-102.09888,34.41967,
-102.05288,34.40231,
-102.04838,34.39928,
-102.08357,34.39943,
-102.0043,34.42201,
-78.35475,42.44685,
-78.44287,42.41306,
-78.32349,42.46358,
-78.35374,42.45224,
-78.43988,42.40957,
-78.35236,42.46092,
-78.44682,42.42001,
-78.40791,42.48328,
-78.43371,42.40637,
-78.39758,42.41133,
-78.40556,42.48835,
-78.3356,42.50075,
-78.35544,42.45642,
-78.42024,42.41324,
-78.35584,42.46875,
-78.32568,42.45945,
-78.36549,42.44163,
-78.33913,42.49241,
-78.35301,42.46501,
-78.35181,42.41761,
-78.44669,42.41633,
-78.4223,42.42561,
-78.33903,42.49616,
-78.44214,42.44458,
-78.42209,42.4207,
-78.42088,42.41696,
-78.36131,42.47181,
-78.32414,42.45536,
-78.33884,42.50547,
-78.32412,42.45123,
-78.412,42.40744,
-78.37415,42.4455,
-76.58204,42.66356,
-79.11637,42.55933,
-103.80334,33.11697,
-95.55717,42.76943,
-102.68138,39.03257,
-92.3113,43.14876,
-114.83619,35.9552,
-78.67994,40.72696,
-78.66794,40.73282,
-78.65526,40.7257,
-97.05412,44.89337,
-96.61649,33.2216,
-96.61689,33.2216,
-105.3801,43.02089,
-105.36941,43.13684,
-90.79983,35.27137,
-96.86183,42.01997,
-98.82967,35.64114,
-98.81609,35.67289,
-98.80378,35.64751,
-98.87806,35.62629,
-98.81548,35.63027,
-98.79867,35.57155,
-98.79466,35.60337,
-98.81166,35.63678,
-98.82996,35.62581,
-98.85601,35.64365,
-98.84728,35.5832,
-98.83349,35.66424,
-98.83394,35.61534,
-98.87827,35.64049,
-98.79911,35.64321,
-98.84255,35.56336,
-105.93685,46.816,
-106.10497,46.75121,
-98.77914,35.59102,
-98.78433,35.64851,
-98.81487,35.61351,
-98.81151,35.57574,
-98.79488,35.6411,
-98.83865,35.57088,
-98.78695,35.65929,
-98.83432,35.6438,
-98.79959,35.65764,
-98.80723,35.62682,
-98.85151,35.57252,
-98.84276,35.60653,
-98.8078,35.64302,
-98.8517,35.64294,
-98.87368,35.58956,
-98.83486,35.60159,
-98.79022,35.6071,
-98.749,35.67211,
-98.80209,35.6838,
-98.81584,35.59871,
-98.834,35.62995,
-98.75313,35.63295,
-98.8429,35.5771,
-98.77123,35.62075,
-98.79308,35.65654,
-98.81624,35.65728,
-98.83885,35.64148,
-98.78079,35.64173,
-98.80736,35.67215,
-98.78915,35.67893,
-98.86939,35.5827,
-98.83421,35.57557,
-98.86548,35.5581,
-98.84268,35.64746,
-98.82024,35.61414,
-98.8512,35.69145,
-96.43594,42.41385,
-96.49522,42.38087,
-102.27509,35.17503,
-86.61576,45.72864,
-98.88947,46.12965,
-98.91998,46.11785,
-88.51836,39.0781,
-106.40543,31.78812,
-106.40567,31.7881,
-78.92906,42.97779,
-78.93112,42.97701,100
-99.98491,37.76001,
-95.39806,40.63425,
-102.351,41.4035,
-97.55995,36.28653,
-97.51034,36.16969,
-97.52055,36.20485,
-97.57935,36.2645,
-97.59609,36.26586,
-97.60063,36.27943,
-97.50726,36.24391,
-97.59597,36.28028,
-97.47201,36.17728,
-97.60595,36.28355,
-97.5747,36.27641,
-97.46477,36.18552,
-97.50314,36.19775,
-97.59203,36.26287,
-97.49339,36.1942,
-97.50388,36.24841,
-97.6109,36.28596,
-97.48917,36.19182,
-97.61933,36.28487,
-97.4886,36.16769,
-97.6148,36.28487,
-97.51679,36.20884,
-97.48547,36.17605,
-97.56632,36.2794,
-97.59109,36.27942,
-97.58157,36.27189,
-97.4991,36.19383,
-97.56189,36.2785,
-97.62814,36.30125,
-97.62885,36.28442,
-97.49949,36.24859,
-97.629,36.29411,
-97.51177,36.24394,
-97.4764,36.1832,
-97.50221,36.16931,
-78.40324,43.00055,
-94.51658,40.09924,
-120.24582,45.66805,
-79.19679,39.22822,
-79.19861,39.22552,
-79.1998,39.22351,
-79.2577,39.14232,
-79.25629,39.14427,
-79.22322,39.19286,
-79.23092,39.1804,
-79.25098,39.17321,
-79.24419,39.16241,
-79.24503,39.16022,
-79.17685,39.25581,
-79.17911,39.2519,
-96.89039,45.18991,
-79.23015,39.18272,
-79.22453,39.19069,
-79.16512,39.2719,
-79.26188,39.13885,
-79.19238,39.25937,
-79.18726,39.24166,
-79.23603,39.17473,
-79.17586,39.2579,
-79.24226,39.16418,
-79.24744,39.15847,
-79.19434,39.25322,
-79.22754,39.18683,
-79.19167,39.26402,
-79.25311,39.16906,
-79.2372,39.17259,
-96.84641,45.18971,
-79.18292,39.24563,
-79.16464,39.27411,
-79.24998,39.15439,
-79.19202,39.25493,
-79.19197,39.26154,
-79.1614,39.28094,
-96.87439,45.17725,
-79.19503,39.25052,
-79.24662,39.17701,
-79.17146,39.26174,
-96.86229,45.18327,
-79.2484,39.17525,
-96.85407,45.18563,
-96.85004,45.20041,
-79.25562,39.14637,
-79.20003,39.24487,
-79.22588,39.18879,
-96.86789,45.18998,
-96.89599,45.18954,
-79.25552,39.14902,
-79.17837,39.25399,
-79.24625,39.17937,
-79.22202,39.19525,
-79.16747,39.26779,
-79.25246,39.15016,
-79.16906,39.26588,
-79.23472,39.17683,
-79.21897,39.19997,
-79.24786,39.15619,
-79.20069,39.22144,
-79.2401,39.16612,
-79.25095,39.15219,
-79.23799,39.17046,
-79.19542,39.23028,
-79.18391,39.2433,
-96.85822,45.06126,
-79.22845,39.18462,
-79.22047,39.197,
-79.16186,39.27874,
-79.19283,39.25718,
-96.85959,45.19886,
-79.16306,39.27655,
-79.25163,39.17105,
-79.17043,39.26399,
-79.25402,39.16673,
-79.23933,39.16837,
-79.2327,39.17854,
-79.16106,39.28311,
-79.19443,39.23307,
-84.73054,43.22968,
-84.79084,43.15674,
-84.76215,43.14819,
-74.0437,42.35359,
-98.1248,47.4365,
-98.1245,47.43564,
-93.5761,40.0613,
-88.41042,41.11593,
-81.57584,40.00634,
-101.20869,36.1974,
-97.2804,38.03089,
-155.80449,20.24057,
-108.74522,32.34905,
-101.04529,42.04689,
-99.72118,44.42293,
-93.79389,38.7833,
-100.57338,33.25729,
-100.57336,33.25673,
-118.29787,35.04203,
-118.29179,35.05679,
-118.29698,35.04316,
-118.30388,35.06,
-118.28924,35.064,
-118.41009,35.7048,
-118.29727,35.04278,
-118.27595,35.06104,
-118.34514,35.06318,
-118.28177,35.05919,
-118.35706,35.08924,
-118.34082,35.09442,
-118.35622,35.09355,
-118.29759,35.04243,
-118.35642,35.09074,
-74.0088,40.66324,
-99.29881,37.60558,
-102.26385,39.07095,
-94.11659,42.98343,
-162.55158,66.8379,65
-162.55733,66.83433,65
-88.98211,40.98833,
-89.01909,40.96017,
-88.93463,40.9362,
-88.96417,41.01023,
-88.96407,40.96095,
-89.00304,40.94812,
-89.03593,40.96248,
-88.98467,40.94493,
-88.95916,40.93848,
-88.95485,40.93047,
-88.99299,40.95221,
-88.95384,41.00508,
-88.9941,40.97538,
-88.97795,40.96092,
-89.00439,40.96014,
-88.9949,41.00457,
-89.01415,40.9959,
-88.96401,41.01759,
-88.97691,40.92961,
-89.1122,41.62124,
-89.02138,40.94502,
-88.94553,40.96826,
-88.98444,40.95346,
-89.04365,40.93631,
-89.01688,40.93072,
-88.9844,41.01006,
-88.96364,40.99012,
-88.94664,40.93747,
-88.93514,40.94664,
-88.97543,41.00317,
-88.93427,41.00427,
-88.95338,41.01809,
-88.94321,41.02456,
-88.97357,40.93903,
-88.99938,40.98199,
-88.98385,41.01854,
-88.95948,40.94612,
-89.02345,40.95075,
-89.0346,40.9455,
-88.97336,40.95268,
-88.99497,40.99488,
-88.99498,40.93167,
-88.9659,40.92992,
-88.98473,40.93633,
-88.94732,40.98024,
-88.97453,41.01182,
-154.76498,59.44692,
-154.7643,59.44634,
-157.5466,57.56557,
-117.26829,39.43197,
-103.19258,32.75837,
-103.37559,32.99419,
-103.44489,33.00119,
-96.70347,31.76672,
-105.49438,33.88739,
-105.3902,34.08204,
-105.39757,34.10046,
-105.3889,33.99597,
-105.4946,33.98628,
-105.43401,34.25544,
-105.55915,34.23837,
-105.43727,33.99691,
-105.41562,34.09958,
-105.48122,33.98783,
-105.40858,33.98931,
-105.59223,34.17595,
-105.42648,33.97891,
-105.44428,33.96732,
-105.43953,34.04369,
-105.56431,34.00044,
-105.3997,33.86677,
-105.47756,33.97872,
-105.6183,34.17792,
-105.41664,33.89215,
-105.3914,33.98562,
-105.48819,33.9758,
-105.43959,34.0363,
-105.49186,33.9796,
-105.63252,34.11405,
-105.61382,34.05964,
-105.48037,33.84106,
-105.39673,34.23095,
-105.48617,33.89408,
-105.53281,34.21672,
-105.49763,33.89889,
-105.52846,33.88816,
-105.49216,34.14548,
-105.55298,34.19895,
-105.48135,34.13199,
-105.54849,34.21354,
-105.58627,34.18057,
-105.50458,33.98862,
-105.53691,33.88586,
-105.50349,33.98237,
-105.42808,34.03298,
-105.51114,33.99637,
-105.5403,33.98845,
-105.53299,34.00436,
-105.45886,33.86401,
-105.46413,33.84034,
-105.41021,34.08497,
-105.42277,34.07699,
-105.44645,33.88933,
-105.60524,34.01619,
-105.4282,33.97009,
-105.56711,34.18396,
-105.55012,34.00624,
-105.58388,34.19944,
-105.51078,34.01672,
-105.43567,34.22503,
-105.4089,34.04445,
-105.38888,33.954,
-105.4961,33.86651,
-105.39865,33.83057,
-105.64454,34.16203,
-105.44472,33.97369,
-105.44233,34.06218,
-105.55176,33.93833,
-105.49658,33.91293,
-105.52138,34.00945,
-105.55546,33.90881,
-105.51952,33.88593,
-105.37573,34.00983,
-105.49017,34.20372,
-105.44124,34.00542,
-105.61188,34.10874,
-105.55112,33.94584,
-105.45914,33.97343,
-105.4848,34.23647,
-105.42969,34.06157,
-105.51946,34.00484,
-105.52282,33.86834,
-105.42281,34.08286,
-105.39856,33.95963,
-105.47197,33.86433,
-105.55395,33.97894,
-105.50031,33.99225,
-105.49814,34.10309,
-105.5719,34.05333,
-105.43313,34.00245,
-105.48337,34.2224,
-105.60109,34.15589,
-105.47971,33.85847,
-105.49019,33.8775,
-105.50172,33.84136,
-105.4991,33.86248,
-105.50608,34.17574,
-105.40439,34.01104,
-105.43406,33.95594,
-105.43626,34.22154,
-105.62013,34.12634,
-105.48446,33.97211,
-105.44509,33.96088,
-105.44182,33.82704,
-105.49788,33.97207,
-105.4591,33.87076,
-105.49426,34.11828,
-105.40209,33.9516,
-105.60156,34.02913,
-105.55411,34.24797,
-105.58352,34.19157,
-105.44679,34.07516,
-105.59257,34.18918,
-105.55273,33.92312,
-105.44745,33.8846,
-105.48357,34.08669,
-105.52926,34.04387,
-105.39653,34.22177,
-105.46354,34.05396,
-105.54964,33.89343,
-105.44642,33.87961,
-105.45176,33.83099,
-105.41318,33.98587,
-105.58667,34.22398,
-105.37944,33.88577,
-105.51948,34.11802,
-105.5402,33.98377,
-105.49235,34.09713,
-105.56669,34.19276,
-105.66331,34.03906,
-105.54796,33.91552,
-105.49547,33.84691,
-105.5272,33.92394,
-105.49481,33.96594,
-105.44848,33.90082,
-105.60014,34.19609,
-105.39235,33.8404,
-105.48184,33.85196,
-105.50232,33.97592,
-105.4528,34.17949,
-105.52952,33.91709,
-105.59978,34.1454,
-105.48484,34.10539,
-105.39805,33.99374,
-105.43795,34.2402,
-105.43977,34.24867,
-105.56436,33.96512,
-105.48879,33.96135,
-105.38272,33.8765,
-105.41605,34.06581,
-105.599,34.20211,
-105.60145,34.07293,
-105.46428,33.85186,
-105.62972,34.03341,
-105.5663,33.91586,
-105.43221,34.07405,
-105.40748,33.83558,
-105.51537,34.19777,
-105.49439,34.04439,
-105.54779,34.22289,
-105.56628,34.00526,
-105.56332,33.95876,
-105.45972,33.85799,
-105.61233,34.05467,
-105.63724,34.08453,
-105.56692,34.19772,
-105.5161,33.88221,
-105.59852,34.20726,
-105.46301,33.84671,
-105.61646,34.13479,
-105.40341,34.0657,
-105.49853,34.15191,
-105.62455,34.19077,
-105.44876,34.00407,
-105.37423,34.00047,
-105.60685,34.1277,
-105.49935,34.14021,
-105.52337,33.93113,
-105.38353,33.83301,
-105.53287,33.99526,
-105.43127,34.24493,
-105.43339,33.88609,
-105.46652,34.18003,
-105.44172,33.83526,
-105.60952,34.11604,
-105.46744,34.23822,
-105.41629,34.03279,
-105.43998,34.02479,
-105.37445,33.82842,
-105.54939,34.10316,
-105.58259,34.11539,
-105.58279,34.2197,
-105.50599,33.87111,
-105.47085,34.00346,
-105.39843,34.10886,
-105.47996,34.14071,
-105.41463,33.83952,
-105.45128,34.04581,
-105.40005,34.21658,
-105.44665,33.87558,
-105.46798,33.98098,
-105.53007,34.00048,
-105.44261,33.86986,
-105.39411,34.06666,
-105.62298,34.16252,
-105.41253,34.08037,
-105.51369,34.22467,
-105.55574,33.91936,
-105.39851,33.84686,
-105.39696,34.22564,
-105.48795,33.88085,
-105.45654,34.23359,
-105.46285,33.97728,
-105.5151,34.182,
-105.55236,33.97394,
-105.52193,33.9766,
-105.46722,34.06856,
-105.58864,34.08088,
-105.59759,34.16667,
-105.42119,34.08851,
-105.45048,34.06831,
-105.41129,34.07558,
-105.52265,33.9938,
-105.58064,34.19491,
-105.53619,33.97911,
-105.52046,33.87875,
-105.42405,33.99,
-105.53535,34.24438,
-105.51178,33.87664,
-105.42371,34.01394,
-105.44365,34.00979,
-105.39296,34.00763,
-105.59098,34.20441,
-105.5021,33.88089,
-105.5143,34.00019,
-105.4067,34.06224,
-105.6273,34.06287,
-105.51935,33.86506,
-105.55372,33.95239,
